761;5;12;150;SHANAHEA;x
762;131;18;59;DERISLOUGH;x
763;126;153;74;BALLYDINEEN;x
764;173;24;152;BALLYNACALLY;x
765;89;0;56;KILDYSART;x
766;47;210;183;ROSSCLIFF;x
767;5;207;55;KNOCKADERREEN;x
768;89;18;151;KNOCK;x
769;5;27;25;KILLIMER;x
770;131;36;154;CARABANE;x
771;47;90;163;CARROWNISKA;x
772;89;93;36;FRURE;x
773;89;33;26;SHRAGH;x
774;47;75;33;BENMORE;x
775;131;66;159;QUILTY;x
776;173;69;32;DOUGHMORE;x
777;42;117;68;MULLAGH;x
778;5;72;160;QUARTERMIRE;x
779;4;96;75;MILTOWNMALBAY;x
780;171;63;37;SLIEVEACURRY;x
781;88;102;76;COORE;x
782;171;180;47;SHYAN;x
783;3;135;75;KNOCKANEDEN;x
784;3;183;175;KILMIHIL;x
785;89;78;161;DOONBEG;x
786;42;147;73;BALTARD;x
787;129;6;89;DOOLIN;x
788;126;24;59;KNOCKFINN;x
789;129;72;29;CRONOGORT;x
790;171;75;157;DOONAGORE;x
791;87;159;171;KNOCKEVIN;x
792;171;0;17;CAHERKINALLA;x
793;87;207;16;LOUGHMAREDA;x
794;87;69;156;LISDOONEY;x
795;87;39;151;KILSHANNY;x
796;4;111;205;CLIFFSOFMOHER;x
797;172;108;77;CAHERBARNA;x
798;87;72;166;LISLARKIN;x
799;170;123;92;PORTROE;x
800;2;51;185;LOUGHTEA;x
801;170;63;187;GORTLASSOBRIEN;x
802;42;0;218;BOULAGLAS;x
803;86;186;96;YOUGHALARRA;x
804;2;81;85;SOUTHILL;x
805;86;57;186;AYRESTOWN;x
806;0;210;90;BALLINAHINCH;x
807;170;48;57;KILLOSCULLY;x
808;44;24;203;COULREAGH;x
809;170;78;212;CONGRESS;x
810;86;27;76;SHOWER;x
811;128;60;209;GORTNANOE;x
812;2;66;210;KILCOMMON;x
813;128;75;84;CURREENEY;x
814;44;84;213;KNOCKBRITTAS;x
815;2;141;95;ROSSMORE;x
816;44;69;83;GLENOUGH;x
817;86;147;96;DUNDDRUM;x
818;86;57;81;CLONOULTY;x
819;86;87;86;BALLYFINNANE;x
820;86;72;211;DRUMBANE;x
821;2;171;0;HOLLYFORD;x
822;44;168;93;MILESTONE;x
823;170;168;227;COMMONALINE;x
824;44;186;188;UPPERCHURCH;x
825;128;177;59;GURTNARA;x
826;86;171;221;GURTNASKEHA;x
827;44;144;223;ILLEIGH;x
828;44;159;98;GORTNACRANNAMORE;x
829;44;171;58;CASHEL;x
830;86;189;61;GOLDEN;x
831;86;204;191;SHANBALLA;x
832;86;174;186;ATHASSELABBEY;x
833;170;180;187;NEWINN;x
834;2;183;60;GORTRUA;x
835;128;207;64;DONOHILL;x
836;128;192;189;SOLOHEADBEG;x
837;44;201;63;FARNACLARA;x
838;2;198;190;ALLEEN;x
839;86;144;181;DONASKEAGH;x
840;128;45;184;TIPPERARY;x
841;170;165;57;BALLINALARD;x
842;170;195;62;GORTNAKEARE;x
843;128;57;39;WOLFSDENE;x
844;2;168;185;CROGUEBEG;x
845;86;42;56;EMLY;x
846;170;33;182;BALLYWIRE;x
847;44;66;168;LATTIN;x
848;44;39;183;CAHIR;x
849;2;63;40;GRAINE;x
850;170;60;167;DUNESKE;x
851;128;30;54;KNOCKLOFTY;x
852;128;75;189;BARONA;x
853;2;36;55;POULMUCKA;x
854;2;81;190;COOLGURT;x
855;128;15;179;LISVARRINANE;x
856;170;18;52;MONABOULA;x
857;44;84;63;DROMARKA;x
858;129;141;184;CLONCLEIGH;x
859;128;0;49;BALLYBACON;x
860;44;24;53;ARDFINNAN;x
861;2;108;175;CLOGHARDEN;x
862;2;21;180;GOATENBRIDGE;x
863;86;69;41;KILMOLASH;x
864;2;96;65;BALLYPOREEN;x
865;86;102;66;COOLAPRIVANE;x
866;86;72;61;GURTISHALL;x
867;170;78;62;FLEMMINGSTOWN;x
868;2;111;195;CLONMEL;x
869;44;99;193;BOULICK;x
870;128;165;204;BALLYNEALE;x
871;44;114;68;ANNERVILLE;x
872;128;102;24;BALLYPATRICK;x
873;86;84;171;KILSHEELAN;x
874;170;171;42;LISADOBBER;x
875;44;81;43;CARRICKONSUIR;x
876;170;75;42;KILDRAUGHTAUN;x
877;2;174;170;FAUGHEEN;x
878;86;195;46;FETHARD;x
879;2;204;175;BALLINGARRY;x
880;170;201;47;DERRYLUSKIN;x
881;170;42;27;CROMOGUE;x
882;128;198;174;KNOCKBORDAN;x
883;44;48;28;ROEBUCKLAND;x
884;44;192;173;CLONEEN;x
885;44;33;153;TINAKELLY;x
886;128;39;154;MOORSTOWN;x
887;2;189;45;BALLYREILLY;x
888;126;204;89;BANNIXTOWN;x
889;86;36;26;BENNETTSHILL;x
890;170;105;152;ROSEGREEN;x
891;170;90;172;CURRABAHA;x
892;2;78;170;GLENGOOLE;x
893;170;3;177;RATHMACARTY;x
894;86;210;176;DUALLA;x
895;128;72;169;MOYGLASS;x
896;168;207;217;KILLENAULE;x
897;44;207;48;BISHOPSCOURT;x
898;170;93;192;COPPER;x
899;86;87;191;KNOCKACASHEL;x
900;128;105;194;LADYSWELL;x
901;44;9;178;FOILMARNELL;x
902;86;27;181;COALBROOK;x
903;170;138;72;MULLINAHONE;x
904;128;90;64;POULACAPPLE;x
905;86;96;36;PENNEFEATHER;x
906;128;135;199;BRIARSFIELD;x
907;170;147;172;BALLINURE;x
908;86;9;86;BALLINGLERAGH;x
909;128;144;44;GRAWN;x
910;86;141;171;DEERPARK;x
911;170;117;167;GORTNAHOE;x
912;2;105;165;CROSSOGUES;x
913;2;120;40;BALLYSLOE;x
914;86;93;71;THURLES;x
915;2;87;70;CROSSOGUE;x
916;128;156;209;LISNAGANOGUE;x
917;44;90;198;LEUGH;x
918;86;15;221;TWOMILEBORRIS;x
919;170;159;82;LITTLETON;x
920;44;108;38;BOHERDUFF;x
921;128;129;169;MOYNE;x
922;128;81;69;ATHNID;x
923;86;126;41;COOLAHULLA;x
924;170;84;197;RAHEALTY;x
925;86;24;216;BALLYGEMMANE;x
926;170;0;212;BOULADUFF;x
927;2;135;170;BALLYCAHILL;x
928;2;18;215;KYLECRUE;x
929;44;138;43;DOVEA;x
930;170;198;82;NENAGH;x
931;44;174;78;BENEDINE;x
932;86;162;76;KNOCKALTON;x
933;84;3;91;CUNNAHURT;x
934;170;183;207;LISSINISKEY;x
935;170;153;202;BALLINALICK;x
936;86;150;166;RATHCABBIN;x
937;44;147;38;LORRHA;x
938;170;186;172;LISINISKY;x
939;128;57;144;RAVAKEEN;x
940;128;153;39;BARRONCOURT;x
941;86;129;51;BALLINDERRY;x
942;86;165;41;TERRYGLASS;x
943;44;126;178;KYLEAGOONAGH;x
944;128;183;44;TOMBRICANE;x
945;2;123;50;KEVANSTOWN;x
946;128;87;44;BALLYMACKEY;x
947;86;147;201;RISKMORE;x
948;128;102;174;KYLISK;x
949;86;99;46;LISSATAGGART;x
950;44;144;73;MILLGROVE;x
951;44;204;83;DROMINEER;x
952;2;201;210;GARRAUNFADA;x
953;2;3;85;KILLTEELAGH;x
954;128;150;74;BORRISOKANE;x
955;128;180;79;CURRAGHGLOSS;x
956;2;141;200;LISKINLAWN;x
957;44;6;213;CLOUGHJORDAN;x
958;128;210;84;KYLESHINAUN;x
959;2;144;165;ROSCREA;x
960;170;60;17;CLYBENANE;x
961;2;48;15;GURTMULLEN;x
962;2;63;145;DERRYGOONEY;x
963;86;54;16;BOULABANE;x
964;44;51;143;STUICK;x
965;128;138;164;BALLINLA;x
966;170;156;167;KNOCKINROE;x
967;2;129;35;GLENBOWER;x
968;86;135;36;TEMPLETOUHY;x
969;2;159;40;CASTLELEINY;x
970;170;141;37;KYLINA;x
971;44;129;198;KINVARRA;x
972;128;120;69;DOORUS;x
973;170;123;197;CAPPAGHMORE;x
974;86;117;196;TIERNEEVIN;x
975;128;69;159;KILCORNAN;x
976;84;201;216;GORT;x
977;128;54;29;SHANAGLISH;x
978;170;27;152;TUBBER;x
979;170;57;157;CREGPARK;x
980;86;51;156;BALLABA;x
981;44;63;158;ARDNAGROVE;x
982;2;45;155;CAHERAVONEEN;x
983;44;162;168;LEAHA;x
984;44;132;163;ORANMORE;x
985;2;30;25;TAWIN;x
986;128;9;149;GLENNASCAUL;x
987;44;96;23;CREGANNA;x
988;86;6;21;BALLINDUFF;x
989;2;78;20;CLARINBRIDGE;x
990;170;75;147;ROVEAGH;x
991;170;15;137;LISHEENKYLE;x
992;2;93;150;WHISTLEBRIDGE;x
993;44;3;148;CRAUGHWELL;x
994;128;87;149;ROCKMORE;x
995;128;207;19;RATHGORGAN;x
996;170;90;22;CAHERCASTLE;x
997;44;81;148;BALLINDERREEN;x
998;86;84;21;CAHERPEAK;x
999;128;72;19;ARDRAHAN;x
1000;170;207;182;GALWAY;x
1001;86;21;151;BALLINFOYLE;x
1002;2;15;150;MENLOUGH;x
1003;86;3;56;KEERAUN;x
1004;44;168;48;CLOOSH;x
1005;44;0;183;MOYCULLEN;x
1006;2;210;55;PORTARRA;x
1007;170;210;147;CARROWMOREKNOCK;x
1008;86;204;146;ROSSCAHILL;x
1009;44;81;98;BIRCHALL;x
1010;44;78;33;BEALADANGAN;x
1011;86;132;71;SALALEE;x
1012;2;75;160;CARRAROE;x
1013;170;72;32;LETTERMULLAN;x
1014;86;81;161;LETTERMORE;x
1015;128;102;129;CARTOOR;x
1016;128;72;224;OUGHTERARD;x
1017;2;78;225;RINNERROON;x
1018;128;159;174;TULLAGHBOY;x
1019;86;66;31;BAILENA;x
1020;128;84;34;ROSSAVEEL;x
1021;170;87;162;INVERIN;x
1022;2;90;35;CARTRONKEEL;x
1023;170;75;97;MAAMCROSS;x
1024;86;78;196;PEACOCKES;x
1025;128;189;179;MAAMCROSSMART;x
1026;44;45;63;SPIDDAL;x
1027;44;93;163;CATHAIR;x
1028;170;39;62;FURBOGH;x
1029;128;24;24;MOYCULLEN BOGS IMPASSIBLE;x
1030;46;54;68;LOUGH ALLEN;x
1031;126;168;54;LOUGH DERG;x
1032;168;12;57;LOUGH CORRIB;x
1033;203;120;30;LOUGH MASK;x
1034;84;165;181;LOUGH NA FOOEY;x
1035;168;210;182;LOUGH CARRA;x
1036;0;0;55;LOUGH BELTRA;x
1037;126;207;54;LOUGH CULLIN;x
1038;84;6;56;LOUGH COON;x
1039;126;9;184;LOUGH REE;x
1040;206;102;227;LIFFEY LAKE;x
1041;128;36;189;HEADFORD;x
1042;2;60;30;EAGLEWOOD;x
1043;86;33;61;BALLYBURKE;x
1044;171;81;132;KEEKILL;x
1045;2;27;60;LUIMNAGH;x
1046;170;24;187;BELLA;x
1047;3;84;5;BIGGERA;x
1048;128;51;64;DAWROS;x
1049;44;30;188;MANUSFLYNN;x
1050;128;48;99;CAHERNAHEERICK;x
1051;2;42;190;BELCLARE;x
1052;170;102;37;CORROFIN;x
1053;2;150;45;POLLINORE;x
1054;86;48;191;CUMMER;x
1055;128;99;164;KILCURRIV;x
1056;86;156;46;CURRANDRUM;x
1057;86;30;96;CORRANDULLA;x
1058;2;39;225;STRIPE;x
1059;86;111;166;CASTLEQUARTER;x
1060;44;27;223;ANNAGHDOWN;x
1061;44;12;93;CAHERLISTRANE;x
1062;128;18;94;KILGREANA;x
1063;2;162;210;WAKEFIELD;x
1064;44;165;83;UGGOOL;x
1065;86;168;211;KILCONLY;x
1066;170;21;222;RATESH;x
1067;2;24;95;LACKLEA;x
1068;168;177;212;CLOONAGLASHA;x
1069;170;36;97;TUAM;x
1070;168;192;87;KILBANNON;x
1071;128;33;224;SYLANE;x
1072;126;174;84;CLOGHERMORE;x
1073;171;66;2;KNOCKNAGUR;x
1074;171;171;147;LISKEAVY;x
1075;3;54;0;CLONACURRY;x
1076;88;42;66;MILLTOWN;x
1077;45;57;128;BOHALAS;x
1078;87;90;6;DUNMORECASTLE;x
1079;84;171;211;GARRAFRAUNS;x
1080;129;93;134;BALLYGLASS;x
1081;129;168;19;ISSERKELLY;x
1082;170;51;227;BOLEY;x
1083;129;138;14;PULLAGH;x
1084;3;69;130;PETERSWELL;x
1085;129;63;129;LOUGHINWADDA;x
1086;129;78;4;SHANDRUM;x
1087;45;72;3;GORTNAHOWN;x
1088;87;75;131;KNOCKANDOE;x
1089;42;198;88;CNOC;x
1090;128;21;59;ROSAGLANNA;x
1091;86;63;66;STONEFIELD;x
1092;170;69;67;BROGUE;x
1093;128;6;184;DRUMKEARY;x
1094;44;60;193;MICKNAGH;x
1095;170;9;57;BALLYNAKILL;x
1096;171;126;12;BUSHYPARK;x
1097;129;147;214;GORTEENY;x
1098;3;129;140;BARKHILL;x
1099;45;117;138;AGHANVALLY;x
1100;44;75;68;FEARGLASS;x
1101;128;66;194;DERRYBRIEN;x
1102;44;15;58;AIRYHILL;x
1103;44;198;53;BALLYCOURHEEN;x
1104;129;123;139;BARNACULLA;x
1105;2;72;195;RAYCONOR;x
1106;87;144;86;FORTYACRES;x
1107;129;108;9;TYNAGH;x
1108;171;96;7;EYRECOURT;x
1109;171;111;137;TASHINNY;x
1110;87;105;136;FEAGHMORE;x
1111;3;114;10;BALLYNASLEE;x
1112;171;156;17;MAYOUR;x
1113;3;48;70;CLONFERT;x
1114;129;162;89;CLONCONDRA;x
1115;129;42;69;KILMACSHANE;x
1116;171;105;207;CLOONACHASE;x
1117;171;150;87;KILLIMOR;x
1118;45;156;88;HEARNSBROOK;x
1119;87;159;216;THORNFORT;x
1120;45;141;213;KYLECROW;x
1121;3;153;215;PORTUMNA;x
1122;87;174;91;EARLSTOWN;x
1123;3;168;90;STONEYISLAND;x
1124;87;135;141;BALLYSHRULE;x
1125;45;126;83;ATHENRY;x
1126;87;99;206;BALLYDAVID;x
1127;129;102;79;BLAIN;x
1128;3;123;210;KILTULLAGH;x
1129;45;171;218;BRESK;x
1130;171;120;82;KILRONAN;x
1131;87;54;71;SHRAWN;x
1132;45;111;208;CARROWNLISHEEN;x
1133;86;171;176;LAURENCETOWN;x
1134;128;174;49;OGHILL;x
1135;86;186;51;HUNTLY;x
1136;44;183;178;AUGHAGREAGH;x
1137;2;195;180;LISMANY;x
1138;86;201;181;ATTICOFFEY;x
1139;170;192;52;CLONTUSKERT;x
1140;2;108;130;ROOKHILL;x
1141;128;87;99;KILLINE;x
1142;128;117;4;LISQUELL;x
1143;128;132;134;CLOONASCARBERRY;x
1144;3;138;85;BALLYGAR;x
1145;170;162;47;RATHCASH;x
1146;86;99;1;AUGHRANE;x
1147;170;177;177;RUANE;x
1148;2;165;175;ISLANDCASE;x
1149;87;129;211;TIQUIN;x
1150;129;132;84;BRIARHILL;x
1151;86;129;6;DERROUGH;x
1152;129;117;209;CORMACUGH;x
1153;170;135;7;LICKLEA;x
1154;171;135;212;DERRYDONNELL;x
1155;45;96;78;COLMANSTOWN;x
1156;87;84;76;CUDDOO;x
1157;171;75;202;LACKAGHMORE;x
1158;129;87;204;SKEHANA;x
1159;87;114;81;GUILKA;x
1160;171;45;197;MONIVEA;x
1161;171;60;72;RYEHILL;x
1162;129;72;74;TURLICAR;x
1163;87;69;201;MULLAGHHILL;x
1164;3;159;145;BALLYMANNION;x
1165;87;177;56;GLENTANE;x
1166;129;153;144;DOORAS;x
1167;45;51;198;CALTRASCREEN;x
1168;171;33;32;CARNACREGG;x
1169;45;36;68;BALLINRUANE;x
1170;129;57;199;BRIERFIELD;x
1171;171;90;77;COISCUAIN;x
1172;44;156;138;BALLYGRANEY;x
1173;2;153;10;DANGANMORE;x
1174;87;150;16;GLENAMADDY;x
1175;2;207;90;KILLEENREVAGH;x
1176;3;51;35;STOOLPARK;x
1177;3;144;15;BOYOUNAGH;x
1178;42;168;83;LISHEEN;x
1179;45;39;33;MULLAUNS;x
1180;129;45;34;TAMPLE;x
1181;129;15;29;CLOONLEE;x
1182;87;42;161;FARMHILL;x
1183;4;51;195;TIMIDUANE;x
1184;130;45;194;KIPPANAGH;x
1185;129;90;169;CRUMLIN;x
1186;4;33;55;WILLIAMSTOWN;x
1187;87;39;196;BALLYMOE;x
1188;130;42;184;GLINSKCASTLE;x
1189;172;45;57;TAVANAGH;x
1190;3;21;30;BELLWELL;x
1191;129;30;159;BALLYMAGLANCY;x
1192;88;39;56;KILCONNELL;x
1193;45;66;73;CROMAGH;x
1194;3;36;160;SLIEVEROE;x
1195;3;63;200;RUSHLAKE;x
1196;4;93;65;LISAVAHANE;x
1197;126;93;64;GORTADERRY;x
1198;172;30;182;BANEFIELD;x
1199;46;36;183;GARRYNAMISANE;x
1200;4;123;70;DOWRAS;x
1201;172;75;62;ARDRANNEY;x
1202;46;81;63;LOUGHTURK;x
1203;46;126;198;BALLYLOUGE;x
1204;4;153;75;KILLORAN;x
1205;4;78;190;ELFEET;x
1206;88;9;51;MAUM;x
1207;46;6;178;TERRNAKILL;x
1208;46;111;68;MAAM;x
1209;45;81;203;GLENTRAIGUE;x
1210;0;99;65;BALLINACORRIGA;x
1211;130;12;179;KILLATEEAUN;x
1212;4;3;50;DERREENMANUS;x
1213;172;15;52;GLENSAULLOOP;x
1214;4;48;185;CORNAMONA;x
1215;46;51;58;CLONBUR;x
1216;88;54;186;CLOGHBRACK;x
1217;129;210;144;GLASSILLAUN;x
1218;129;150;134;DERRYNASLIGGAUN;x
1219;45;177;148;LEENAUN;x
1220;84;9;21;ILLAUNROE;x
1221;42;18;58;CREAGHA;x
1222;171;153;7;RINAVORE;x
1223;46;21;53;INVER;x
1224;88;24;181;LEVALLLINREE;x
1225;4;18;180;GLENLOSHVALLEY;x
1226;172;60;187;ARD;x
1227;4;63;60;GLYNSK;x
1228;130;57;59;KILKIERAN;x
1229;130;27;54;KINTURK;x
1230;171;30;67;RECESS;x
1231;45;144;133;GLENTURKEEN;x
1232;45;138;203;DOONREAGHAN;x
1233;46;171;78;CLADDAGHDUFF;x
1234;172;165;77;CLEGGAN;x
1235;130;87;64;LEAGUN;x
1236;172;90;192;SHEEAUNS;x
1237;126;21;144;KINGSTOWN;x
1238;88;84;191;CLIFDEN;x
1239;88;99;66;LETTERFRACK;x
1240;171;186;22;RINVYLE;x
1241;171;3;27;GOWLAUN;x
1242;46;96;193;MOYARD;x
1243;87;27;31;CONNEMARA;x
1244;0;42;20;BALLYCONNEELY;x
1245;172;12;87;MANNIN;x
1246;172;195;82;DERRYGIMLA;x
1247;84;90;191;COOGLA;x
1248;88;6;86;FUNACHREE;x
1249;130;9;214;ROUNDSTONE;x
1250;3;189;150;INISHBOFIN;x
1251;45;24;158;INISHSHARK;x
1252;171;201;152;INISHTURK;x
1253;87;210;26;TOREMORE;x
1254;87;12;156;CONNEMARA BOGS;x
1255;45;9;28;LOUGHANILLAUN BOGS;x
1256;172;48;67;DERRYCLARE BOGS;x
1257;130;60;69;LOUISBURGH;x
1258;0;165;210;ROONITH;x
1259;171;18;157;OLDHEAD;x
1260;172;63;197;CARROWNISKY;x
1261;88;57;196;ASHLEAMCONNACHT;x
1262;171;48;162;CREGGANBAUN;x
1263;172;33;192;KILLADOON;x
1264;4;36;65;FAHY;x
1265;46;39;193;THULLABAUN;x
1266;4;21;190;CLOONAMANAGH;x
1267;46;24;63;MWEELREA;x
1268;44;120;203;DELPHI;x
1269;88;87;201;KILSALLAGH;x
1270;86;45;226;LECKANVY;x
1271;46;69;198;KINNOCK;x
1272;130;75;199;CORRAGAUN;x
1273;172;78;72;FURRIGAL;x
1274;46;129;208;MURRISK;x
1275;4;126;80;GLOSHPATRICK;x
1276;88;117;206;GLENCO;x
1277;46;114;78;TIERNACROAGHA;x
1278;4;81;200;ERRIFF;x
1279;88;27;191;CUSHLOUGH;x
1280;130;120;79;DERRYULRA;x
1281;46;99;203;AASLEAGH;x
1282;172;93;202;LEACTA;x
1283;46;84;73;TOWNYSLINNAUN;x
1284;87;195;151;WESTPORT;x
1285;4;66;70;CARROWHOLLY;x
1286;168;162;82;INISHCOTTLE;x
1287;45;192;23;SHEEAN;x
1288;126;189;214;SLOGGER;x
1289;88;132;81;AUGHAGOWLA;x
1290;3;81;40;COMPLOON;x
1291;172;153;212;ROY;x
1292;172;138;82;FURNACE;x
1293;130;135;209;LETTERMAGHERA;x
1294;46;144;83;TEEVEMORE;x
1295;88;147;211;TAWNAMEELTOGE;x
1296;4;156;85;CARROWBEG;x
1297;130;150;84;ROCKFLEETCASTLE;x
1298;130;90;74;MALLARANNY;x
1299;4;141;210;THECHALET;x
1300;176;159;227;KNOCKRANNY;x
1301;172;123;207;DRUMMINDOO;x
1302;46;189;218;CUSHIN;x
1303;88;192;91;KNAPPAGH;x
1304;126;159;209;LISCARNEY;x
1305;130;210;49;CASTLEBAR;x
1306;3;174;20;DERRYWASH;x
1307;0;84;190;FRENCHILL;x
1308;87;147;6;BREAFFY;x
1309;87;180;21;CLOONEEN;x
1310;46;3;213;BALLYHEAN;x
1311;129;183;149;BALLYCARRA;x
1312;45;81;158;CARNACON;x
1313;3;141;5;CULLEEN;x
1314;172;210;212;ROSTIGUE;x
1315;3;63;155;BALLYGLASSCONNACHT;x
1316;0;121;136;CLOONBORO;x
1317;4;0;85;MANULLA;x
1318;84;105;66;DRIMDOUGH;x
1319;126;108;194;DRUMCORRABAWN;x
1320;3;78;30;BALLINALASSA;x
1321;129;162;44;GLENISLAND;x
1322;173;114;167;ASHBRIDGE;x
1323;168;111;67;DRUMGARVE;x
1324;5;117;40;TAWNYCULAWEE;x
1325;46;201;83;PONTOON;x
1326;130;192;209;CAURANS;x
1327;130;207;84;FAULEENS;x
1328;88;204;211;PARTRY;x
1329;42;102;193;BALLINTLEVA;x
1330;4;198;210;TOORMAKEADY;x
1331;4;183;80;LISLOUGHREY;x
1332;172;180;207;CLERHAUN;x
1333;4;168;205;BILLYPARK;x
1334;130;162;204;GLENCORRIB;x
1335;47;105;38;THENEALE;x
1336;47;120;168;MUCKERSAUNE;x
1337;88;174;206;KILMAINE;x
1338;131;111;39;CARRANTURLEY;x
1339;89;108;166;CLOONKEARY;x
1340;131;96;164;BARNFIELD;x
1341;173;99;37;BALLINROBE;x
1342;0;114;195;RUSLARA;x
1343;46;156;203;HOLLYMOUNT;x
1344;5;102;165;ROUNDFORT;x
1345;131;21;24;LISSEVELEEN;x
1346;88;159;76;BRODELLA;x
1347;172;120;197;CLOUGHMOYNE;x
1348;130;177;79;DALGAN;x
1349;46;141;73;CLAREMORRIS;x
1350;131;51;29;KNOCKTHOMAS;x
1351;130;147;74;BACKFOX;x
1352;88;114;196;POLLAWARLA;x
1353;130;117;69;GORLOUGH;x
1354;168;156;202;BALLINDINE;x
1355;173;54;157;SCARDAUNE;x
1356;47;45;28;IRISHTOWN;x
1357;89;48;156;ARDCRONE;x
1358;47;15;23;BRICKENS;x
1359;173;9;22;BALLYKINAVE;x
1360;5;42;155;RANAGHARD;x
1361;168;96;192;BALLYHAUNIS;x
1362;172;150;202;WESTLAND;x
1363;4;138;200;REISK;x
1364;131;6;149;CARROWCLOGHER;x
1365;130;132;199;BEKAN;x
1366;88;144;201;BUSHISLAND;x
1367;4;108;195;GURRANE;x
1368;3;15;0;BALLAGHADERREEN;x
1369;88;69;61;CARTRON;x
1370;130;72;189;ARDVARNAGH;x
1371;130;102;194;CLOONAWILLIN;x
1372;171;57;7;TIBOHINE;x
1373;172;105;67;ARDVARNEY;x
1374;87;21;1;GARRYNAGRAN;x
1375;170;195;17;BALLINDREHID;x
1376;87;6;226;CARTON;x
1377;171;12;227;COOGUE;x
1378;45;48;133;AGHAMORE;x
1379;129;9;99;BRACKLOON;x
1380;3;60;135;CLOONGOONAGH;x
1381;87;51;6;CARROWNAGEERAGH;x
1382;129;54;134;URLAUR;x
1383;3;75;10;CULCASTLE;x
1384;45;18;128;CULCLARE;x
1385;3;183;220;KILTIMAGH;x
1386;3;198;95;DERRYNALECKA;x
1387;171;180;92;LISNAMONAGHIE;x
1388;171;195;222;BALLINVOLEY;x
1389;129;192;94;CARROWDINE;x
1390;129;207;224;CURROWER;x
1391;87;204;96;CARRACRUM;x
1392;171;210;97;BOFIELD;x
1393;3;0;225;MULLAHOWNEY;x
1394;45;201;223;ATTYMASS;x
1395;84;165;76;BONNICONLON;x
1396;173;204;182;CARRALAVIN;x
1397;89;183;51;RATHREEDANE;x
1398;45;3;98;GLENREE;x
1399;131;3;184;CORBALLA;x
1400;131;186;179;CARRADOOGAN;x
1401;47;12;58;ELLAGHAMORE;x
1402;86;123;76;CHAFFHILL;x
1403;126;33;204;KILLASSER;x
1404;89;15;186;ATTIMACHUGH;x
1405;168;51;207;TIEVEMORE;x
1406;168;174;192;MUCKROE;x
1407;131;201;54;GLENHEST;x
1408;47;195;53;SHANVALLEY;x
1409;5;24;60;CLOONDAFF;x
1410;5;9;185;BOFEENAUN;x
1411;47;27;188;BOGGEY;x
1412;89;30;61;MASSBROOK;x
1413;131;48;64;FREAGHILLAN;x
1414;0;159;75;GORTLOGH;x
1415;173;21;187;CUNNAGHER;x
1416;1;135;55;DOOLEEG;x
1417;47;42;63;MOYLAW;x
1418;131;63;194;ESKERAGH;x
1419;131;33;189;CORVADERRA;x
1420;173;66;67;TEMPLENAGALLIAGHDOO;x
1421;89;117;11;CASTLEHILL;x
1422;89;45;191;LAHARDAUN;x
1423;47;114;138;CROSSMOLINA;x
1424;47;177;213;ENNISCOE;x
1425;89;180;86;MOUNTCORMACK;x
1426;173;36;62;KEENAGH;x
1427;89;60;66;TAWNACRAN;x
1428;5;39;190;LETTERNEEVOGUE;x
1429;173;108;137;MUINGREEVAGH;x
1430;89;132;141;RATHLACKAN;x
1431;5;51;0;GLENURLA;x
1432;131;120;139;GLENLOSSERA;x
1433;42;162;203;BALYCASTLE;x
1434;126;0;84;AGHOOSE;x
1435;5;111;10;GORTMORE;x
1436;89;57;1;KILLALA;x
1437;84;210;211;KNOCKATINOLE;x
1438;5;66;130;BALLINA;x
1439;131;60;129;KINCON;x
1440;126;168;204;BALLYMACHOLA;x
1441;173;63;2;RHANS;x
1442;173;123;12;CARBED;x
1443;5;126;140;LISSADRONE;x
1444;42;24;88;CARROWCULLEN;x
1445;169;132;182;BELSALLAGH;x
1446;47;150;173;CORROY;x
1447;5;192;180;GARRACLOON;x
1448;173;159;47;DERRYMONEEN;x
1449;5;87;35;KNOCKMORENORTH;x
1450;89;198;181;MOYGOWNAGH;x
1451;173;189;52;GARRANARD;x
1452;168;171;77;CALLAGHADOO;x
1453;131;171;49;BARNATRA;x
1454;173;84;162;SHRATAGGLE;x
1455;89;9;156;MUNHIN;x
1456;131;81;34;BANGORERRIS;x
1457;173;174;177;GLENCULLEN;x
1458;84;45;56;SHRALAGHY;x
1459;131;42;34;GLENAMOY;x
1460;173;132;7;CROCKNACOLLY;x
1461;47;123;133;SHRAMEEN;x
1462;126;138;199;CARROWTEIGE;x
1463;131;12;29;KNOCKADAFF;x
1464;173;15;157;CORNBOY;x
1465;47;180;178;GRAUGHILL;x
1466;5;18;30;KILCOMMONMAYO;x
1467;5;177;50;LEENAMORE;x
1468;89;126;6;BELDERRIG;x
1469;5;135;135;GLENCALRY;x
1470;131;129;134;LARGAN;x
1471;129;135;4;BALLYMUNNELLY;x
1472;45;129;3;BELLACORICK;x
1473;30;101;51;OWENINNEY;x
1474;89;168;176;DOOHOMA;x
1475;89;153;46;TUBRIDGEMORE;x
1476;131;156;174;SRANACOLLY;x
1477;89;138;171;DOODAUN;x
1478;131;141;44;TUBRIDGEBEG;x
1479;87;207;61;DOORIEL;x
1480;87;102;171;DRUMSLIDE;x
1481;87;162;136;CROSSHILL;x
1482;129;165;9;BALLYCROY;x
1483;45;114;173;SRAHNAMANRAGH;x
1484;87;177;11;AUGHNESS;x
1485;171;87;67;DRIMINIFFRIN;x
1486;129;180;139;DARRCOUGH;x
1487;3;18;20;CARROWNISKEY;x
1488;171;15;147;SRAHMORE;x
